t_s,T_true,T_meas,T_filt,u_raw,u_final,state
503,22.40321632623602,22.523124841754562,22.658808594625825,0,0,0
504,22.394409893583546,22.50300420296054,22.644644559019891,0,0,0
505,22.385621073796379,22.617406322484712,22.642168355698512,0,0,0
506,22.376849831648787,22.733766583633816,22.650495467328994,0,0,0
507,22.368096131985489,22.911314506957286,22.674206289113386,0,0,0
508,22.359359939721518,22.742652736305523,22.680428693403581,0,0,0
509,22.350641219842075,22.204809869352623,22.637190618489857,0,0,0
510,22.34193993740239,22.459789983669523,22.621063288051644,0,0,0
511,22.333256057527585,22.451565011897468,22.605654353855812,0,0,0
512,22.324589545412529,22.503718062637699,22.596387418290529,0,0,0
513,22.315940366321705,22.635651138124686,22.599956847366361,0,0,0
514,22.307308485589061,22.652854409177984,22.604765716621962,0,0,0
515,22.298693868617882,22.54920066848354,22.599714348609378,0,0,0
516,22.290096480880646,22.542997059452205,22.59455823141327,0,0,0
517,22.281516287918883,22.914324260271478,22.62362787040038,0,0,0
518,22.272953255343044,22.53257816105215,22.615350624095996,0,0,0
519,22.264407348832357,22.360137290898344,22.592149411987119,0,0,0
520,22.255878534134691,22.137374295545271,22.550806219583315,0,0,0
521,22.247366777066421,22.441474224394316,22.540866947293406,0,0,0
522,22.238872043512288,22.874634955368002,22.571209493482005,0,0,0
523,22.230394299425264,22.193305667841312,22.536854600241941,0,0,0
524,22.221933510826414,22.125425586354481,22.499451962615808,0,0,0
525,22.21348964380476,22.551586387147598,22.504191455755063,0,0,0
526,22.20506266451715,22.438171599351719,22.498189650627484,0,0,0
527,22.196652539188115,22.355560967010661,22.485223406662318,0,0,0
528,22.18825923410974,22.518973601441175,22.488291606187669,0,0,0
529,22.179882715641522,22.481965711238704,22.487716524828674,0,0,0
530,22.171522950210239,22.599738001095869,22.49790029539842,0,0,0
531,22.163179904309818,22.601691023829069,22.507335816164844,0,0,0
532,22.154853544501197,22.008085929068926,22.461949462792486,0,0,0
533,22.146543837412196,22.262707565606178,22.443836563048276,0,0,0
534,22.13825074973737,22.402621837426459,22.44008976980993,0,0,0
535,22.129974248237897,22.506287442244307,22.446107740031238,0,0,0
536,22.12171429974142,22.457041973749977,22.447101761278397,0,0,0
537,22.113470871141939,22.551567732199157,22.456598667725739,0,0,0
538,22.105243929399656,22.507933561632822,22.461265476262746,0,0,0
539,22.097033441540855,22.312608324096932,22.447751189702217,0,0,0
540,22.088839374657773,22.506491586854118,22.453091225806936,0,0,0
541,22.080661695908457,22.388643366579267,22.447232329513511,0,0,0
542,22.07250037251664,22.560431736811584,22.457523184722426,0,0,0
543,22.064355371771605,22.516591680512395,22.46289304797606,0,0,0
544,22.056226661028063,22.331358507654556,22.450935362492288,0,0,0
545,22.048114207706007,22.511076862302772,22.456402771565969,0,0,0
546,22.040017979290596,22.421660572463299,22.453244389829361,0,0,0
547,22.031937943332014,22.600517226290126,22.466632829507613,0,0,0
548,22.023874067445352,22.345259591115539,22.455598898744697,0,0,0
549,22.01582631931046,22.511435235308362,22.460674929341394,0,0,0
550,22.007794666671838,22.440289176327756,22.458821679067427,0,0,0
551,21.999779077338495,22.468731496963592,22.459722571603443,0,0,0
552,21.991779519183819,22.222142739296942,22.438124405030123,0,0,0
553,21.98379596014545,22.81102893139693,22.472024816518015,0,0,0
554,21.975828368225159,22.346303101060631,22.460595569658253,0,0,0
555,21.96787671148871,21.959011568794242,22.41499702412516,0,0,0
556,21.959940958065733,21.996185030906201,22.376923206559802,0,0,0
557,21.952021076149602,22.434244435238316,22.382134227348757,0,0,0
558,21.944117033997305,22.191034079817477,22.364761486664097,0,0,0
559,21.93622879992931,22.297769308308247,22.358671288631747,0,0,0
560,21.928356342329451,22.127399329604838,22.337646565083848,0,0,0
561,21.920499629644791,22.268163833866709,22.331329953155016,0,0,0
562,21.912658630385501,22.068856329648732,22.307468714654444,0,0,0
563,21.90483331312473,22.058005469998179,22.284790237867512,0,0,0
564,21.897023646498479,22.073235614943748,22.265557999419897,0,0,0
565,21.889229599205482,21.865631658343261,22.229201059322023,0,0,0
566,21.881451140007069,22.382481079399415,22.243135606601786,0,0,0
567,21.873688237727055,22.083274781601737,22.228602804329054,0,0,0
568,21.865940861251602,22.00817116230985,22.208563564145489,0,0,0
569,21.858208979529099,21.897306544678127,22.180267471466639,0,0,0
570,21.850492561570039,22.107612087447041,22.173662436555766,0,0,0
571,21.842791576446899,21.961186560051093,22.154346447782615,0,0,0
572,21.835105993294004,21.901038394502049,22.131318442938927,0,0,0
573,21.827435781307415,21.711843380325419,22.093184346337697,0,0,0
574,21.8197809097448,22.048703203625802,22.08914060609116,0,0,0
575,21.812141347925312,22.202791024148603,22.0994724622782,0,0,0
576,21.804517065229462,22.11377777751515,22.100772945481559,0,0,0
577,21.796908031099001,21.670047705181837,22.061616105454313,0,0,0
578,21.789314215036804,21.93372864758263,22.049989972920525,0,0,0
579,21.781735586606729,21.886708134520045,22.035146169429574,0,0,0
580,21.774172115433515,22.291543577331193,22.058455024693359,0,0,0
581,21.766623771202649,22.042830411482946,22.057034605310594,0,0,0
582,21.759090523660245,21.94878709857392,22.047193922879988,0,0,0
583,21.751572342612924,21.964602718328443,22.03968563155712,0,0,0
584,21.744069197927697,22.080972151028206,22.043438951509035,0,0,0
585,21.73658105953184,21.775358335357264,22.01906798640433,0,0,0
586,21.729107897412778,21.906708202290101,22.008853460575764,0,0,0
587,21.721649681617951,21.717105293891176,21.982330899968076,0,0,0
588,21.714206382254716,22.099019509807068,21.992938955407986,0,0,0
589,21.706777969490208,22.120466396457424,22.004532359139752,0,0,0
590,21.699364413551226,21.73253813508278,21.979805611498207,0,0,0
591,21.691965684724124,21.670444835271397,21.951681904568499,0,0,0
592,21.684581753354674,21.568438503356113,21.916841595367373,0,0,0
593,21.677212589847965,21.884338088230685,21.913886731082219,0,0,0
594,21.66985816466827,22.162957127100753,21.93652949435663,0,0,0
595,21.662518448338933,22.17751780478411,21.958437522577309,0,0,0
596,21.655193411442255,22.229770123766013,21.983104122685372,0,0,0
597,21.647883024619372,21.844381284348337,21.970492955563824,0,0,0
598,21.640587258570132,22.021967603894723,21.975172469048452,0,0,0
599,21.633306084052993,21.702213530692728,21.950358020107021,0,0,0
600,21.626039471884887,21.679602084815702,21.925743844171446,0,0,0
601,21.618787392941119,22.121235009620371,21.943515768303168,0,0,0
602,21.611549818155236,22.09473623117686,21.957263083109869,0,0,0
603,21.604326718518926,21.681120704874477,21.932159230543014,0,0,0
604,21.59711806508189,22.254935431588841,21.961502521547182,0,0,0
605,21.589923828951726,22.24039364573559,21.986856260109764,0,0,0
606,21.582743981293824,22.035940613380912,21.991318474043506,0,0,0
607,21.575578493331236,21.799584007498272,21.97388806799394,0,0,0
608,21.568427336344573,21.822014488464085,21.96008137894577,0,0,0
609,21.561290481671882,21.756499521431618,21.941573937353574,0,0,0
610,21.554167900708538,21.813790389165522,21.929957251154661,0,0,0
611,21.547059564907123,21.420135506984607,21.883609819866475,0,0,0
612,21.539965445777309,21.776488963585717,21.873871560204588,0,0,0
613,21.532885514885756,22.146560075924096,21.898661425269999,0,0,0
614,21.525819743855983,21.513213842303518,21.863620735909411,0,0,0
615,21.51876810436827,22.00124534150342,21.876132063690683,0,0,0
616,21.511730568159532,21.585831808541581,21.8497411314044,0,0,0
617,21.504707107023211,21.435163672752115,21.81205227152692,0,0,0
618,21.497697692809165,21.45320501002908,21.779429793208934,0,0,0
619,21.490702297423546,21.954121316725114,21.795310840801314,0,0,0
620,21.4837208928287,22.063550793081728,21.819696291008626,0,0,0
621,21.476753451043042,22.042867745346616,21.839984605039351,0,0,0
622,21.469799944140956,21.602108670191136,21.81835952005315,0,0,0
623,21.462860344252675,21.870427347773262,21.823092958936797,0,0,0
624,21.455934623564168,21.603772271621814,21.803154714635436,0,0,0
625,21.449022754317038,21.583482840283807,21.783184544239834,0,0,0
626,21.442124708808404,21.726037856073876,21.777989390770202,0,0,0
627,21.435240459390787,21.427152937293553,21.746095167726871,0,0,0
628,21.428369978472006,21.601171365192407,21.732920276587375,0,0,0
629,21.421513238515061,21.404536748345361,21.703067228565374,0,0,0
630,21.414670212038033,21.818143864581877,21.71352874093051,0,0,0
631,21.407840871613956,21.507607738447653,21.694808649795704,0,0,0
632,21.40102518987073,21.347189848409368,21.663206940578764,0,0,0
633,21.39422313949099,21.427751613771303,21.641801910868995,0,0,0
634,21.387434693212008,21.664836058824381,21.643895924319484,0,0,0
635,21.380659823825585,21.398367744929448,21.621575180738571,0,0,0
636,21.373898504177934,21.353298426977673,21.597186384942127,0,0,0
637,21.367150707169579,22.04920732814152,21.638279197960255,0,0,0
638,21.360416405755238,21.654673122333612,21.639769554721468,0,0,0
639,21.353695572943728,21.371492562930086,21.615380737285889,0,0,0
640,21.34698818179784,21.856681653343614,21.637317184200228,0,0,0
641,21.340294205434244,21.475193515157223,21.622578668832681,0,0,0
642,21.333613617023374,21.154570572802506,21.580032478284483,0,0,0
643,21.326946389789327,21.163576645885399,21.542172857157293,0,0,0
644,21.320292497009749,21.287358887206434,21.519007950798123,0,0,0
645,21.313651912015729,21.823870052068912,21.546722687277285,0,0,0
646,21.307024608191696,21.747873775590126,21.565009149851178,0,0,0
647,21.300410558975312,21.39858045827738,21.549879268799014,0,0,0
648,21.293809737857362,21.919907615460279,21.583518209404584,0,0,0
649,21.287222118381649,21.348223656324688,21.56212779548823,0,0,0
650,21.280647674144888,21.779002069286786,21.581843638560827,0,0,0
651,21.274086378796596,21.63404788758017,21.586589479380766,0,0,0
652,21.267538206039003,21.60768083904685,21.588506875714046,0,0,0
653,21.261003129626925,21.708421354026971,21.599408191924311,0,0,0
654,21.254481123367672,21.56471387335786,21.596254162963724,0,0,0
655,21.247972161120938,21.685265863322154,21.604346135723581,0,0,0
656,21.241476216798695,21.539382206740314,21.598440323997831,0,0,0
657,21.234993264365098,21.794971023306843,21.616306751207741,0,0,0
658,21.228523277836366,21.568150048354909,21.61192886913021,0,0,0
659,21.222066231280692,21.55195697903843,21.606476879121868,0,0,0
660,21.21562209881813,21.587866976322029,21.604785069776426,0,0,0
661,21.209190854620495,21.439028588070521,21.589716298712254,0,0,0
662,21.202772472911253,21.266703858895571,21.560351531456192,0,0,0
663,21.196366927965432,26.420156094898832,22.002151946314612,0,0,0
664,21.189974194109499,21.483078801332628,21.954963478588976,0,0,0
665,21.183594245721281,21.340414551453524,21.899095394303934,0,0,0
666,21.177227057229839,21.309172204157473,21.845466013381529,0,0,0
667,21.170872603115381,21.454804381823354,21.809951319603513,0,0,0
668,21.164530857909149,21.29782560578975,21.763394436529534,0,0,0
669,21.158201796193332,21.368236078928955,21.727470949474935,0,0,0
670,21.151885392600946,21.338487225579584,21.692108792757175,0,0,0
671,21.145581621815744,21.399743255043944,21.665530107510516,0,0,0
672,21.139290458572113,21.209710132337417,21.624091927949326,0,0,0
673,21.133011877654969,21.51945110151313,21.614579125546037,0,0,0
674,21.12674585389966,21.167232592707315,21.573911258924333,0,0,0
675,21.120492362191861,21.350487808085408,21.553600036120795,0,0,0
676,21.114251377467479,21.553586492157411,21.553598804851397,0,0,0
677,21.108022874712542,21.387333519395316,21.538483778900844,0,0,0
678,21.101806828963117,21.407583674232527,21.526583769385542,0,0,0
679,21.095603215305189,21.405742499194158,21.515598199368142,0,0,0
680,21.089412008874579,16.41112883164524,21.05155552957515,1,1,0
681,21.11823318485683,21.577184280424305,21.099339961470527,1,1,0
682,21.146996718487117,21.560076214971215,21.141225075425133,1,1,0
683,21.175702725050144,21.547036290873603,21.178117004102265,1,1,0
684,21.204351319600043,21.376774394954957,21.196176766907055,1,1,0
685,21.232942616960845,21.572065855424285,21.230348502226803,1,1,0
686,21.261476731726923,21.886145633241867,21.289966423228172,1,1,0
687,21.28995377826347,21.425261440096058,21.302265970216162,1,1,0
688,21.318373870706942,21.52231762010183,21.322270665660312,1,1,0
689,21.346737122965528,21.756585168555571,21.361753802287154,1,1,0
690,21.375043648719597,21.58790925373361,21.382313388782286,1,1,0
691,21.403293561422156,21.577122732025128,21.40002332907709,1,1,0
692,21.431486974299311,21.667319226817362,21.424322956144387,1,1,0
693,21.459624000350711,21.957038711701149,21.472751661195002,1,1,0
694,21.487704752350009,21.715056558972385,21.494779379174762,1,1,0
695,21.515729342845308,21.900202482311482,21.531636024914462,1,1,0
696,21.543697884159617,22.034334935799549,21.577335925904016,1,1,0
697,21.571610488391297,21.848141664827772,21.601954629442538,1,1,0
698,21.599467267414514,22.235856709921723,21.659582091304284,1,1,0
699,21.627268332879684,22.123959830915588,21.701798249450764,1,1,0
700,21.655013796213925,21.856656314079615,21.715876255326116,1,1,0
701,21.682703768621497,22.104324339610439,21.75118971753378,1,1,0
702,21.710338361084254,21.89189684507895,21.76398127458334,1,1,0
703,21.737917684362085,21.996074956031851,21.785080700169569,1,1,0
704,21.765441848993362,21.925987351470699,21.7978903957424,1,1,0
705,21.792910965295373,22.269652767154074,21.840777884052553,1,1,0
706,21.820325143364784,21.975486623780117,21.853024133118694,1,1,0
707,21.847684493078052,21.979209075137355,21.864495491484028,1,1,0
708,21.874989124091897,22.04785829140441,21.881164836931337,1,1,0
709,21.902239145843712,22.379168753518414,21.926437920257435,1,1,0
710,21.929434667552023,21.934961901591766,21.927212827651466,1,1,0
711,21.956575798216917,17.329838421826619,21.509269699849206,1,1,0
712,21.983662646620484,22.477194743383723,21.597262885625071,1,1,0
713,22.010695321327244,21.923493492914069,21.626920213560435,1,1,0
714,22.037673930684591,22.193884354601948,21.678462408200573,1,1,0
715,22.064598582823223,22.354834480875493,21.739950778443749,1,1,0
716,22.091469385657575,22.75873914012633,21.832567902233073,1,1,0
717,22.118286446886259,22.384542822532492,21.88274744044211,1,1,0
718,22.145049873992487,22.670998715524405,21.954406647267774,1,1,0
719,22.171759774244503,22.617606526147721,22.014697545347769,1,1,0
720,22.198416254696014,22.258408574890289,22.036853093487998,1,1,0
721,22.225019422186623,22.693387740421308,22.096538061391026,1,1,0
722,22.25156938334225,22.577463707111935,22.140258574638381,1,1,0
723,22.278066244575566,22.745082458202884,22.195242564053334,1,1,0
724,22.304510112086415,22.702075565079685,22.241318291419365,1,1,0
725,22.330901091862241,22.469774201996454,22.262087010562738,1,1,0
726,22.357239289678517,22.879392774437488,22.318205716369533,1,1,0
727,22.383524811099161,22.733422063763051,22.355952657041673,1,1,0
728,22.409757761476964,22.734601294466358,22.390375260443918,1,1,0
729,22.435938245954009,23.030413920101697,22.44856059314008,1,1,0
730,22.4620663694621,22.577066239407465,22.460242924618932,1,1,0
731,22.488142236723174,22.945409988410486,22.504349021327254,0,0,0
732,22.479165952249726,22.700964608803908,22.522223165643315,0,0,0
733,22.470207620345228,23.282262142598917,22.591317618093825,0,0,0
734,22.461267205104537,22.497406062868357,22.58278020398242,0,0,0
735,22.452344670694327,23.182382062818885,22.637289463876645,0,0,0
736,22.443439981352938,22.580447055276142,22.63212197218569,0,0,0
737,22.434553101390232,22.918812703643312,22.658184765954566,0,0,0
738,22.425683995187452,23.474836877313191,22.732425866987167,0,0,0
739,22.416832627197078,22.950001984538964,22.752205514037332,0,0,0
740,22.407998961942685,22.514546811214416,22.730600177417067,0,0,0
741,22.399182964018799,22.630235671170428,22.721476131394645,0,0,0
742,22.390384598090762,22.532602017644052,22.70430575741732,0,0,0
743,22.38160382889458,22.476485762706556,22.68359484880725,0,0,0
744,22.37284062123679,22.93392632741114,22.706352255953057,0,0,0
745,22.364094939994317,22.657968521936997,22.70195373467887,0,0,0
746,22.355366750114328,22.615156780142232,22.694063102448268,0,0,0
747,22.346656016614098,22.634733796207072,22.688669529153614,0,0,0
748,22.337962704580871,22.690570588153921,22.688842352699098,0,0,0
749,22.32928677917171,23.038235212304077,22.720605339935915,0,0,0
750,22.320628205613367,22.411039616940947,22.692463001481826,0,0,0
751,22.31198694920214,22.470185834458292,22.67225598629787,0,0,0
752,22.303362975303735,22.682225995251301,22.673162350748182,0,0,0
753,22.294756249353128,22.233973606967265,22.633236101313553,0,0,0
754,22.286166736854423,22.855868134064611,22.653475377018196,0,0,0
755,22.277594403380714,22.544154668289998,22.643537130770177,0,0,0
756,22.269039214573954,22.734373755588386,22.651795005753652,0,0,0
757,22.260501136144807,22.447324989508584,22.633206822458646,0,0,0
758,22.251980133872518,22.536258460853468,22.624393335039994,0,0,0
759,22.243476173604773,22.235198590898602,22.589011994663505,0,0,0
760,22.234989221257564,22.577253156306,22.587943009358277,0,0,0
761,22.226519242815048,22.376404607694379,22.568712245570651,0,0,0
762,22.218066204329418,22.249563553716733,22.539698728129387,0,0,0
763,22.20963007192076,22.317743780128399,22.519521005583844,0,0,0
764,22.201210811776917,22.548753119257523,22.52217847046327,0,0,0
765,22.192808390153363,22.519150314412279,22.521903183549544,0,0,0
766,22.184422773373058,22.623602932413036,22.531148615264406,0,0,0
767,22.176053927826313,22.544170403981546,22.532332414238692,0,0,0
768,22.167701819970659,22.180542195757727,22.500351485285876,0,0,0
769,22.15936641633072,22.337266230463193,22.485525553029269,0,0,0
770,22.151047683498057,22.262290243888884,22.465231434016506,0,0,0
771,22.14274558813106,22.40100314593413,22.459392498736289,0,0,0
772,22.134460096954797,22.600096976132569,22.472183814863225,0,0,0
773,22.126191176760887,22.384225445092216,22.464187599429497,0,0,0
774,22.117938794407365,22.385337256757101,22.45701938645928,0,0,0
775,22.109702916818552,22.238506654408468,22.437154592636478,0,0,0
776,22.101483510984917,22.474950261639066,22.440590562545804,0,0,0
777,22.093280543962948,22.379345542028073,22.435022833407828,0,0,0
778,22.085093982875023,22.48183405209187,22.43927839874274,0,0,0
779,22.076923794909273,22.703407357799193,22.463290122293326,0,0,0
780,22.068769947319456,22.371508908671952,22.454946375600475,0,0,0
781,22.060632407424816,22.680754082873925,22.475474348988971,0,0,0
782,22.052511142609966,22.397910430847872,22.468423083703417,0,0,0
783,22.044406120324744,22.182448531698704,22.442425397157535,0,0,0
784,22.036317308084094,22.340750191888173,22.433182196678501,0,0,0
785,22.028244673467924,22.105338153703691,22.403378192771701,0,0,0
786,22.02018818412099,21.944452573097628,22.36165768189224,0,0,0
787,22.012147807752747,22.395988307170128,22.364778647826594,0,0,0
788,22.004123512137241,22.483132459775486,22.375538085276492,0,0,0
789,21.996115265112966,22.169192584999909,22.356779403433165,0,0,0
790,21.988123034582738,22.801903511299059,22.397245231420975,0,0,0
791,21.980146788513572,22.598603636124015,22.415550540939432,0,0,0
792,21.972186494936544,17.317977353299845,21.952134796608561,0,0,0
793,21.964242121946672,22.450516140354488,21.997442191494553,0,0,0
794,21.956313637702777,21.747001103852828,21.974674819890758,0,0,0
795,21.948401010427371,21.870056244337885,21.965164040295043,0,0,0
796,21.940504208406516,22.104550948645432,21.977835577417807,0,0,0
797,21.932623199989703,21.850316989100989,21.966242978479915,0,0,0
798,21.924757953589722,22.127438838678618,21.980897147588887,0,0,0
799,21.916908437682544,22.478466544569056,22.026130729132539,0,0,0
800,21.909074620807178,22.589677022744212,22.077362210369966,0,0,0
801,21.901256471565564,22.335936002672099,22.100868918761069,0,0,0
802,21.893453958622434,22.157414096770321,22.106009389489184,0,0,0
803,21.885667050705187,22.415403231233199,22.134136102375003,0,0,0
804,21.877895716603778,21.939951191215837,22.11648292863326,0,0,0
805,21.870139925170569,22.037490616291496,22.109301809329462,0,0,0
806,21.862399645320227,22.105619746438521,22.108967076339376,0,0,0
807,21.854674846029585,22.111160890629314,22.109166514002098,0,0,0
808,21.846965496337525,22.145886312901439,22.1125046775384,0,0,0
809,21.839271565344848,21.963370936835759,22.09894706474725,0,0,0
810,21.831593022214157,22.224501541428811,22.110361108081939,0,0,0
811,21.823929836169729,22.08381261876729,22.107947609053333,0,0,0
812,21.81628197649739,21.993981635362939,22.09758706599057,0,0,0
813,21.808649412544394,22.09512838393978,22.097363549440498,0,0,0
814,21.801032113719305,21.898510571627906,22.079286006002988,0,0,0
815,21.793430049491867,22.30544576378141,22.099845983982846,0,0,0
816,21.785843189392885,16.927477908036138,21.629630704351328,0,0,0
817,21.7782715030141,21.969366284278106,21.660515757071945,0,0,0
818,21.770714960008071,21.933084447411915,21.685294728921033,0,0,0
819,21.763173530088054,21.784453164659066,21.694309132169945,0,0,0
820,21.755647183027879,21.878190994882971,21.711025665143858,0,0,0
821,21.748135888661825,21.761885071368663,21.715649247527931,0,0,0
822,21.740639616884501,22.049651394432914,21.746013079064749,0,0,0
823,21.733158337650732,22.323339855461626,21.798497331464464,0,0,0
824,21.72569202097543,21.990668130987132,21.815967404148342,0,0,0
825,21.71824063693348,22.120091827018843,21.843615078954752,0,0,0
826,21.710804155659613,22.179733839287501,21.874171329894093,0,0,0
827,21.703382547348294,22.031538434101964,21.888477430276627,0,0,0
828,21.695975782253598,22.086941483734861,21.906519616954647,0,0,0
829,21.68858383068909,21.793830914732471,21.896275189479905,0,0,0
830,21.681206663027712,21.760350132747835,21.883918366140627,0,0,0
831,21.673844249701656,21.949385948195392,21.889869964509241,0,0,0
832,21.666496561202251,21.891451887351248,21.890013775676696,0,0,0
833,21.659163568079848,21.949887388204832,21.895456831361074,0,0,0
834,21.651845240943686,21.877933862087684,21.893863834154402,0,0,0
835,21.644541550461799,22.229072571860275,21.924337355764028,0,0,0
836,21.637252467360874,22.052301518261338,21.935970461445603,0,0,0
837,21.629977962426153,21.743800454391042,21.918500460804278,0,0,0
838,21.622718006501302,22.075281407622203,21.932753274151363,0,0,0
839,21.615472570488301,22.152275127110261,21.952709806238534,0,0,0
840,21.608241625347326,21.844635796282951,21.942884896242571,0,0,0
841,21.601025142096631,21.977305015705081,21.946013998011889,0,0,0
842,21.593823091812439,22.578240860431521,22.003489167322765,0,0,0
843,21.586635445628815,21.309607231083895,21.940408991301052,0,0,0
844,21.579462174737557,21.992514747907116,21.94514587826524,0,0,0
845,21.572303250388082,21.881284512327294,21.939340299543609,0,0,0
846,21.565158643887305,22.111703791993591,21.955009707948154,0,0,0
847,21.55802832659953,22.064316794731052,21.96494671583751,0,0,0
848,21.55091226994633,22.194325629784469,21.985799344378144,0,0,0
849,21.543810445406439,21.575067203985103,21.948460058887868,0,0,0
850,21.536722824515625,21.800973793642946,21.935052216592876,0,0,0
851,21.529649378866594,22.055119507093643,21.945967424820218,0,0,0
852,21.522590080108859,21.584499313054938,21.91310668738701,0,0,0
853,21.51554489994864,21.719322113421047,21.895489907935559,0,0,0
854,21.508513810148742,21.839974160990884,21.890443021849681,0,0,0
855,21.501496782528445,21.80512720939112,21.882687038898901,0,0,0
856,21.494493788963389,21.628327861990538,21.859563477361778,0,0,0
857,21.487504801385462,21.680463009007468,21.843281616602294,0,0,0
858,21.48052979178269,22.015741356112969,21.858959774739628,0,0,0
859,21.473568732199123,21.465829226911403,21.823220634027972,0,0,0
860,21.466621594734725,21.742959898306601,21.815924203507848,0,0,0
861,21.459688351545257,21.885010494074123,21.822204775377511,0,0,0
862,21.452768974842165,21.642058954120909,21.805827882536001,0,0,0
863,21.445863436892481,21.90976612227572,21.815276813421431,0,0,0
864,21.438971710018695,21.903919710745029,21.823335258632667,0,0,0
865,21.432093766598658,21.405389630050404,21.785340201488825,0,0,0
866,21.425229579065462,21.932393905877429,21.798708720069609,0,0,0
867,21.418379119907332,21.686005743425046,21.788462994920103,0,0,0
868,21.411542361667518,21.56062465742469,21.767750418784157,0,0,0
869,21.404719276944181,22.009652486540325,21.789741515852899,0,0,0
870,21.397909838390294,21.637955122391293,21.775942752810934,0,0,0
871,21.391114018713512,21.708110581817671,21.769776191811548,0,0,0
872,21.384331790676086,21.842009645836754,21.776342869450204,0,0,0
873,21.377563127094735,21.567247746839453,21.757334221940134,0,0,0
874,21.370808000840544,21.590798509898871,21.742194611754563,0,0,0
875,21.364066384838864,21.531402129155964,21.723031658791054,0,0,0
876,21.357338252069187,21.802087216165827,21.730218527643306,0,0,0
877,21.350623575565049,21.602556713492376,21.718612908175039,0,0,0
878,21.343922328413917,21.604188836950957,21.70821071988194,0,0,0
879,21.33723448375709,21.93983717751826,21.729267670576149,0,0,0
880,21.330560014789576,21.316168055869419,21.691713160148264,0,0,0
881,21.323898894759996,21.72784784898079,21.694998131860313,0,0,0
882,21.317251096970477,21.75631890204685,21.700572747331815,0,0,0
883,21.310616594776537,21.629208247448005,21.694085065524195,0,0,0
884,21.303995361586985,21.7425316573392,21.698489301143741,0,0,0
885,21.29738737086381,21.378560330561079,21.669404849272592,0,0,0
886,21.290792596122081,21.410465290561312,21.645864889389749,0,0,0
887,21.284211010929837,21.767019504945235,21.656878945349337,0,0,0
888,21.277642588907977,21.435904478966478,21.636790357496348,0,0,0
889,21.271087303730162,21.706896193681136,21.643163615331328,0,0,0
890,21.264545129122702,21.691783766384745,21.647583629063458,0,0,0
891,21.258016038864458,21.721548353470737,21.654307694918664,0,0,0
892,21.251500006786728,21.87440277214878,21.674316338303221,0,0,0
893,21.244997006773154,21.747352313383264,21.680955972401406,0,0,0
894,21.238507012759609,21.40440529553802,21.655815001777462,0,0,0
895,21.232029998734088,21.480607996348201,21.639887092192986,0,0,0
896,21.225565938736619,21.607865074118376,21.636975999640747,0,0,0
897,21.219114806859146,21.490552900954871,21.623664808851121,0,0,0
898,21.212676577245428,21.448610961214637,21.60775082270235,0,0,0
899,21.206251224090938,21.607649166949631,21.607741581270286,0,0,0
900,21.199838721642756,21.383421174304953,21.587348817000709,0,0,0
901,21.193439044199472,21.266549462023292,21.558185239275488,0,0,0
902,21.187052166111073,21.538795537072463,21.556422539075214,0,0,0
903,21.180678061778849,21.598703533113525,21.560266265805971,0,0,0
904,21.17431670565529,21.385555666020995,21.544383484007337,0,0,0
905,21.16796807224398,21.289786140318849,21.521238270944746,0,0,0
906,21.161632136099492,21.499511963649983,21.519263152099768,0,0,0
907,21.155308871827291,21.622602021726809,21.528657594793135,0,0,0
908,21.148998254083637,21.434041731153552,21.520056152644081,0,0,0
909,21.14270025757547,21.272511849394427,21.497552125075931,1,1,0
910,21.17141485706032,21.292522300028018,21.478913050071576,1,1,0
911,21.200072027346199,21.197623504846508,21.453341273232933,1,1,0
912,21.228671883291508,21.587003566336318,21.465492390787787,1,1,0
913,21.257214539524924,21.299415417121253,21.450394484090829,1,1,0
914,21.285700110445873,21.484503374020019,21.453495292266211,1,1,0
915,21.314128710224981,21.60445312847127,21.467218731921218,1,1,0
916,21.342500452804533,21.714534405512776,21.489701974974995,1,1,0
917,21.370815451898924,21.707972623699426,21.509544761222671,1,1,0
918,21.399073820995127,21.792228651669987,21.53524329671788,1,1,0
919,21.427275673353137,21.908221318644664,21.569150389620315,1,1,0
920,21.455421122006431,21.796369226158181,21.589806647487393,1,1,0
921,21.483510279762417,21.651190958737086,21.595387039419183,1,1,0
922,21.511543259202892,21.989853306998214,21.631247609199097,1,1,0
923,21.539520172684487,21.73894608937783,21.641038380124435,1,1,0
924,21.567441132339116,21.713886779683509,21.647660961902531,1,1,0
925,21.595306250074437,21.900304084060831,21.670628518462376,1,1,0
926,21.623115637574287,21.933840762826748,21.694556904313682,1,1,0
927,21.650869406299137,21.924106095122838,21.71542501256906,1,1,0
928,21.67856766748654,21.456455623250939,21.691882340812867,1,1,0
929,21.706210532151566,21.677967902569286,21.690617391881634,1,1,0
930,21.733798111087264,22.078914194998653,21.725917101255909,1,1,0
931,21.76133051486509,21.97271380413515,21.748353165154022,1,1,0
932,21.788807853835358,22.178129665457995,21.787423756090746,1,1,0
933,21.816230238127687,22.447268513239599,21.847409643104278,1,1,0
934,21.843597777651432,22.298055472131406,21.888377445743107,1,1,0
935,21.87091058209613,22.25984390938271,21.922147124255797,1,1,0
936,21.898168760931938,22.113517314776779,21.93954441430316,1,1,0
937,21.925372423410074,22.35240424237886,21.977077125946405,1,1,0
938,21.952521678563254,21.932848804740136,21.973056369473106,1,1,0
